Category,Keyword,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks,Lemmatized_Tweets,Clean_Tweets,Cleaned_Tweet_Emojified,Label,Hate_Keyword_Flag,Sentiment,Label_Validation
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,210,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,22-02-2024,"Exclusive | Catch the full conversation here as @anushagarwalla talks about PM @narendramodi who keeps inspiring athletes, how @kheloindia is really a game-changer and run up to #ParisOlympics 2024 on DD India with @Dipikka_M @PMOIndia @ianuragthakur @Media_SAI",21,17,467,exclusive catch full conversation anushagarwalla talk pm narendramodi keep inspiring athlete kheloindia really gamechanger run parisolympics dd india dipikkam pmoindia ianuragthakur mediasai,"['exclusive', 'catch', 'full', 'conversation', 'anushagarwalla', 'talk', 'pm', 'narendramodi', 'keep', 'inspiring', 'athlete', 'kheloindia', 'really', 'gamechanger', 'run', 'parisolympics', 'dd', 'india', 'dipikkam', 'pmoindia', 'ianuragthakur', 'mediasai']",exclusive catch full conversation anushagarwalla talk pm narendramodi keep inspiring athlete kheloindia really gamechanger run parisolympics dd india dipikkam pmoindia ianuragthakur mediasai,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Team South Africa are through to the Men's 4x100m Relay final A brilliant final leg from Akani Simbine sees them finish second in their heat and record a season's best time #Paris2024 | #CloserToYourChampions,1000,4100,345000,team south men relay final brilliant final leg akani simbine see finish second heat record season best time paris2024 closertoyourchampions,"['team', 'south', 'men', 'relay', 'final', 'brilliant', 'final', 'leg', 'akani', 'simbine', 'see', 'finish', 'second', 'heat', 'record', 'season', 'best', 'time', 'paris2024', 'closertoyourchampions']",👥 south men relay final brilliant final leg akani simbine see finish second heat 📈 season best time paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,28-10-2023,"One goal, two players, three hours and 13 minutes of thrilling competition... The emotions were running high! @laurapigossi  is now one step closer to #Paris2024.#RoadToParis2024 | #OlympicQualifiers @timebrasil | @ITFTennis",6,52,34000,goal player hour minute thrilling competition emotion running high laurapigossi step closer paris2024roadtoparis2024 olympicqualifiers timebrasil itftennis,"['goal', 'player', 'hour', 'minute', 'thrilling', 'competition', 'emotion', 'running', 'high', 'laurapigossi', 'step', 'closer', 'paris2024roadtoparis2024', 'olympicqualifiers', 'timebrasil', 'itftennis']",goal player hour minute thrilling competition emotion running high laurapigossi step closer paris2024roadtoparis2024 olympicqualifiers timebrasil itftennis,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"Arshad Nadeem after creating history for Pakistan at #Paris2024 says:Ã¢Â€ÂœI donÃ¢Â€Â™t have the kind of facilities other athletes have, but I tried to work with whatever I got.Ã¢Â€Â",1200,17000,299000,arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,"['arshad', 'nadeem', 'creating', 'history', 'pakistan', 'paris2024', 'saysi', 'dont', 'kind', 'facility', 'athlete', 'tried', 'work', 'whatever', 'got']",arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"92.97= GOLDThis is perhaps the biggest individual achievement by a Pakistani athlete. The entire nation is proud of #ArshadNadeem. Thank you for representing our country the way u have, thank u for bringing hope. Champion of champions. #Paris2024 #PakistanZindabad",1100,12000,239000,goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope champion champion paris2024 pakistanzindabad,"['goldthis', 'perhaps', 'biggest', 'individual', 'achievement', 'pakistani', 'athlete', 'entire', 'nation', 'proud', 'arshadnadeem', 'representing', 'country', 'way', 'u', 'thank', 'u', 'bringing', 'hope', 'champion', 'champion', 'paris2024', 'pakistanzindabad']",goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope 👑 👑 paris2024 pakistanzindabad,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,2000,5000,172000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-05-2024,Chengdu City Sichuan #Chengdu2024 #sichuan #city #beautiful #China #Rafah #okwx #bbrightvc #KimPau #RIPMphoSebeng #Salman #XiJinping #Viralvideo #skycrappers #Pakistan #PakistanCricket #olympics2024 #T20WorldCup2024 #Qatari #SaudiArabia #Chinese #Bangladesh #Dublin,0,1,1200,chengdu city sichuan chengdu2024 sichuan city beautiful china rafah okwx bbrightvc kimpau ripmphosebeng salman xijinping viralvideo skycrappers pakistan pakistancricket olympics2024 t20worldcup2024 qatari saudiarabia chinese bangladesh dublin,"['chengdu', 'city', 'sichuan', 'chengdu2024', 'sichuan', 'city', 'beautiful', 'china', 'rafah', 'okwx', 'bbrightvc', 'kimpau', 'ripmphosebeng', 'salman', 'xijinping', 'viralvideo', 'skycrappers', 'pakistan', 'pakistancricket', 'olympics2024', 't20worldcup2024', 'qatari', 'saudiarabia', 'chinese', 'bangladesh', 'dublin']",chengdu city sichuan chengdu2024 sichuan city beautiful china rafah okwx bbrightvc kimpau ripmphosebeng salman xijinping viralvideo skycrappers pakistan pakistancricket olympics2024 t20worldcup2024 qatari saudiarabia chinese bangladesh dublin,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-08-2024,BJP MP Hema Malini says Ã¢Â€ÂœVinesh Phogat will get nothing now.Ã¢Â€ÂLook at her weird smile while making such disgraceful remarks against an athlete representing India.Are BJP ministers happy with her disqualification because she protested against Modi?#Phogat_Vinesh #Olympics2024,308,925,78000,bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,"['bjp', 'mp', 'hema', 'malini', 'say', 'vinesh', 'phogat', 'get', 'nothing', 'nowlook', 'weird', 'smile', 'making', 'disgraceful', 'remark', 'athlete', 'representing', 'indiaare', 'bjp', 'minister', 'happy', 'disqualification', 'protested', 'modiphogatvinesh', 'olympics2024']",bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,07-08-2024,An unforgettable ending to a legendary career! #ParisOlympics41-year-old Cuban wrestler Mijain Lopez has become the first athlete in Olympic history to win five straight golds in one individual event.,155,842,101000,unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history win straight gold individual event,"['unforgettable', 'ending', 'legendary', 'career', 'parisolympics41yearold', 'cuban', 'wrestler', 'mijain', 'lopez', 'become', 'first', 'athlete', 'olympic', 'history', 'win', 'straight', 'gold', 'individual', 'event']",unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history 🏆 straight 🥇 individual event,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,214,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,15-05-2024,Rose Zhang is one step closer to her goal of competing in the #ParisOlympics after her win at the @LPGAfounders. ( @LPGA),1,12,20000,rose zhang step closer goal competing parisolympics win lpgafounders lpga,"['rose', 'zhang', 'step', 'closer', 'goal', 'competing', 'parisolympics', 'win', 'lpgafounders', 'lpga']",rose zhang step closer goal competing parisolympics 🏆 lpgafounders lpga,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Team South Africa are through to the Men's 4x100m Relay final A brilliant final leg from Akani Simbine sees them finish second in their heat and record a season's best time #Paris2024 | #CloserToYourChampions,1000,4100,346000,team south men relay final brilliant final leg akani simbine see finish second heat record season best time paris2024 closertoyourchampions,"['team', 'south', 'men', 'relay', 'final', 'brilliant', 'final', 'leg', 'akani', 'simbine', 'see', 'finish', 'second', 'heat', 'record', 'season', 'best', 'time', 'paris2024', 'closertoyourchampions']",👥 south men relay final brilliant final leg akani simbine see finish second heat 📈 season best time paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,06-08-2024,That face of pure joy on a man who just beat up yet another woman on the worldÃ¢Â€Â™s stage. Shameful. #Paris2024,5000,29000,800000,face pure joy man beat yet woman world stage shameful paris2024,"['face', 'pure', 'joy', 'man', 'beat', 'yet', 'woman', 'world', 'stage', 'shameful', 'paris2024']",face pure joy man beat yet woman 🌎 stage shameful paris2024,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,Also havenÃ¢Â€Â™t seen very many 300 plus pound players flop and flail like jokic either #nba #usabasketball #Olympics2024,0,5,3400,also havent seen many pound player flop flail jokic nba usabasketball olympics2024,"['also', 'havent', 'seen', 'many', 'pound', 'player', 'flop', 'flail', 'jokic', 'nba', 'usabasketball', 'olympics2024']",also havent seen many pound player flop flail jokic nba usabasketball olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,06-02-2023,Increadibly powerful image from #Ukraine calling to boycott #Russia from #olympics2024.,3,7,691,increadibly powerful image ukraine calling boycott russia olympics2024,"['increadibly', 'powerful', 'image', 'ukraine', 'calling', 'boycott', 'russia', 'olympics2024']",increadibly powerful image ukraine calling boycott russia olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,08-08-2024,Arshad Nadeem  is so close to become most famous man alive in pakistan today #JavelinThrow #Olympics2024Paris #NeerajChopra #Olympics2024,0,9,884,arshad nadeem close become famous man alive pakistan today javelinthrow olympics2024paris neerajchopra olympics2024,"['arshad', 'nadeem', 'close', 'become', 'famous', 'man', 'alive', 'pakistan', 'today', 'javelinthrow', 'olympics2024paris', 'neerajchopra', 'olympics2024']",arshad nadeem close become famous man alive pakistan today javelinthrow olympics2024paris neerajchopra olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,09-08-2024,"""She's watching up there"" Olympic Gold medalist Letsile Tebogo knows his mother is proud of him #Paris2024 #CloserToYourChampions",21,91,4100,shes watching olympic gold medalist tebogo know mother proud paris2024 closertoyourchampions,"['shes', 'watching', 'olympic', 'gold', 'medalist', 'tebogo', 'know', 'mother', 'proud', 'paris2024', 'closertoyourchampions']",shes watching olympic 🥇 medalist tebogo know mother proud paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,2000,5000,173000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-08-2024,BJP MP Hema Malini says Ã¢Â€ÂœVinesh Phogat will get nothing now.Ã¢Â€ÂLook at her weird smile while making such disgraceful remarks against an athlete representing India.Are BJP ministers happy with her disqualification because she protested against Modi?#Phogat_Vinesh #Olympics2024,308,925,78000,bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,"['bjp', 'mp', 'hema', 'malini', 'say', 'vinesh', 'phogat', 'get', 'nothing', 'nowlook', 'weird', 'smile', 'making', 'disgraceful', 'remark', 'athlete', 'representing', 'indiaare', 'bjp', 'minister', 'happy', 'disqualification', 'protested', 'modiphogatvinesh', 'olympics2024']",bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,07-08-2024,An unforgettable ending to a legendary career! #ParisOlympics41-year-old Cuban wrestler Mijain Lopez has become the first athlete in Olympic history to win five straight golds in one individual event.,155,843,101000,unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history win straight gold individual event,"['unforgettable', 'ending', 'legendary', 'career', 'parisolympics41yearold', 'cuban', 'wrestler', 'mijain', 'lopez', 'become', 'first', 'athlete', 'olympic', 'history', 'win', 'straight', 'gold', 'individual', 'event']",unforgettable ending legendary career parisolympics41yearold cuban wrestler mijain lopez become first athlete olympic history 🏆 straight 🥇 individual event,hate,True,positive,Potential Mislabeling
